EventIndex,Planet1,Aspect,Planet2,Orb,Type
1043,Saturn,Sextile,Neptune,0°28’,Applying
1043,Saturn,Conjunction,Pluto,1°47’,Applying
1043,Neptune,Sextile,Pluto,1°19’,Separating
1044,Sun,Conjunction,Mercury,6°01’,Separating
1044,Sun,Square,Saturn,5°03’,Separating
1044,Sun,Opposition,Neptune,6°36’,Applying
1044,Sun,Trine,Pluto,3°52’,Applying
1044,Moon,Square,Mercury,4°13’,Separating
1044,Moon,Trine,Venus,2°30’,Separating
1044,Moon,Trine,Mars,9°01’,Separating
1044,Moon,Sextile,Uranus,4°56’,Separating
1044,Moon,Square,Neptune,3°37’,Separating
1044,Mercury,Opposition,Neptune,0°35’,Applying
1044,Mercury,Trine,Pluto,2°08’,Separating
1044,Venus,Conjunction,Mars,6°31’,Separating
1044,Venus,Opposition,Uranus,2°26’,Separating
1044,Mars,Trine,Saturn,6°17’,Separating
1044,Mars,Opposition,Uranus,4°04’,Applying
1044,Neptune,Sextile,Pluto,2°44’,Applying
1045,Sun,Trine,Moon,7°45’,Applying
1045,Sun,Trine,Jupiter,7°26’,Applying
1045,Moon,Sextile,Mars,0°05’,Separating
1045,Moon,Opposition,Saturn,0°09’,Separating
1045,Moon,Square,Uranus,8°56’,Separating
1045,Moon,Opposition,Neptune,2°21’,Separating
1045,Moon,Trine,Pluto,2°55’,Separating
1045,Venus,Square,Jupiter,6°16’,Separating
1045,Venus,Trine,Neptune,6°10’,Applying
1045,Venus,Opposition,Pluto,5°35’,Applying
1045,Mars,Trine,Saturn,0°04’,Separating
1045,Mars,Trine,Neptune,2°15’,Separating
1045,Mars,Opposition,Pluto,2°50’,Separating
1045,Saturn,Conjunction,Neptune,2°11’,Separating
1045,Saturn,Sextile,Pluto,2°46’,Separating
1045,Uranus,Square,Neptune,6°35’,Separating
1045,Neptune,Sextile,Pluto,0°34’,Separating
1046,Sun,Square,Moon,0°38’,Applying
1046,Sun,Trine,Jupiter,7°10’,Applying
1046,Moon,Trine,Neptune,4°42’,Separating
1046,Mercury,Trine,Jupiter,6°15’,Separating
1046,Mercury,Trine,Saturn,3°33’,Applying
1046,Venus,Conjunction,Mars,0°30’,Applying
1046,Venus,Square,Saturn,2°01’,Applying
1046,Mars,Square,Saturn,1°30’,Applying
1046,Saturn,Opposition,Uranus,6°28’,Separating
1046,Saturn,Opposition,Pluto,6°17’,Separating
1046,Uranus,Sextile,Neptune,1°11’,Applying
1046,Uranus,Conjunction,Pluto,0°11’,Separating
1046,Neptune,Sextile,Pluto,1°23’,Separating
1047,Sun,Opposition,Moon,5°15’,Applying
1047,Sun,Opposition,Mars,7°35’,Separating
1047,Sun,Trine,Jupiter,8°44’,Applying
1047,Sun,Opposition,Saturn,5°13’,Applying
1047,Sun,Trine,Pluto,9°45’,Separating
1047,Moon,Conjunction,Mars,2°19’,Separating
1047,Moon,Conjunction,Uranus,6°41’,Separating
1047,Moon,Trine,Neptune,8°59’,Separating
1047,Moon,Sextile,Pluto,4°30’,Separating
1047,Mercury,Sextile,Venus,1°25’,Separating
1047,Mercury,Square,Neptune,0°39’,Separating
1047,Venus,Square,Pluto,5°15’,Applying
1047,Mars,Conjunction,Uranus,4°21’,Applying
1047,Mars,Trine,Neptune,6°39’,Applying
1047,Mars,Sextile,Pluto,2°10’,Applying
1047,Jupiter,Sextile,Saturn,3°30’,Separating
1047,Uranus,Trine,Neptune,2°17’,Applying
1047,Uranus,Sextile,Pluto,2°11’,Separating
1048,Sun,Conjunction,Mercury,0°10’,Applying
1048,Sun,Conjunction,Saturn,1°55’,Separating
1048,Sun,Conjunction,Neptune,6°08’,Separating
1048,Sun,Sextile,Pluto,1°11’,Separating
1048,Moon,Opposition,Mars,4°10’,Separating
1048,Mercury,Conjunction,Saturn,2°05’,Applying
1048,Mercury,Conjunction,Neptune,6°19’,Applying
1048,Mercury,Sextile,Pluto,1°21’,Applying
1048,Jupiter,Opposition,Uranus,2°04’,Separating
1048,Saturn,Conjunction,Neptune,4°13’,Separating
1048,Saturn,Sextile,Pluto,0°44’,Applying
1048,Uranus,Conjunction,Neptune,6°05’,Applying
1049,Sun,Trine,Uranus,7°15’,Applying
1049,Moon,Conjunction,Mercury,4°37’,Separating
1049,Moon,Trine,Jupiter,2°11’,Applying
1049,Moon,Conjunction,Saturn,0°21’,Separating
1049,Moon,Trine,Uranus,8°06’,Separating
1049,Mercury,Sextile,Mars,2°21’,Separating
1049,Mercury,Trine,Jupiter,6°49’,Applying
1049,Mercury,Conjunction,Saturn,4°16’,Applying
1049,Mercury,Trine,Uranus,3°29’,Separating
1049,Venus,Conjunction,Pluto,0°16’,Separating
1049,Mars,Opposition,Uranus,1°08’,Separating
1049,Jupiter,Trine,Saturn,2°32’,Applying
1050,Sun,Conjunction,Moon,8°31’,Applying
1050,Moon,Conjunction,Mercury,7°41’,Separating
1050,Moon,Trine,Jupiter,2°07’,Separating
1050,Mercury,Trine,Jupiter,5°33’,Separating
1050,Mercury,Trine,Uranus,4°24’,Applying
1050,Venus,Conjunction,Saturn,1°25’,Separating
1050,Mars,Opposition,Uranus,2°16’,Applying
1050,Mars,Conjunction,Neptune,4°36’,Separating
1050,Uranus,Opposition,Neptune,6°52’,Applying
1051,Sun,Trine,Mars,1°56’,Applying
1051,Sun,Conjunction,Saturn,0°13’,Applying
1051,Moon,Conjunction,Venus,4°36’,Separating
1051,Moon,Square,Mars,8°40’,Applying
1051,Moon,Square,Pluto,0°41’,Separating
1051,Mercury,Conjunction,Uranus,6°40’,Applying
1051,Venus,Opposition,Jupiter,6°04’,Separating
1051,Venus,Square,Pluto,3°55’,Applying
1051,Mars,Trine,Saturn,1°42’,Separating
1051,Uranus,Conjunction,Neptune,4°01’,Applying
1052,Sun,Trine,Moon,9°35’,Separating
1052,Sun,Opposition,Mars,6°09’,Applying
1052,Sun,Trine,Jupiter,5°18’,Separating
1052,Sun,Square,Uranus,0°44’,Separating
1052,Sun,Sextile,Neptune,0°37’,Separating
1052,Moon,Trine,Mercury,7°01’,Applying
1052,Moon,Sextile,Mars,3°26’,Separating
1052,Mercury,Square,Saturn,0°04’,Separating
1052,Venus,Square,Jupiter,4°21’,Separating
1052,Venus,Trine,Uranus,0°12’,Applying
1052,Venus,Conjunction,Pluto,4°24’,Separating
1052,Mars,Square,Uranus,6°53’,Applying
1052,Mars,Trine,Neptune,6°46’,Applying
1052,Jupiter,Square,Pluto,0°02’,Applying
1052,Uranus,Trine,Pluto,4°36’,Applying
1053,Sun,Opposition,Moon,4°21’,Separating
1053,Sun,Conjunction,Mercury,6°38’,Applying
1053,Sun,Sextile,Saturn,2°03’,Applying
1053,Sun,Trine,Pluto,3°19’,Separating
1053,Moon,Trine,Mars,4°47’,Applying
1053,Moon,Square,Jupiter,5°50’,Applying
1053,Moon,Trine,Saturn,2°17’,Separating
1053,Mercury,Sextile,Neptune,0°07’,Separating
1053,Mercury,Trine,Pluto,3°19’,Applying
1053,Venus,Conjunction,Mars,5°57’,Separating
1053,Uranus,Conjunction,Neptune,5°06’,Applying
1053,Neptune,Sextile,Pluto,3°26’,Applying
1054,Sun,Sextile,Uranus,1°04’,Applying
1054,Sun,Trine,Neptune,2°46’,Separating
1054,Sun,Square,Pluto,7°49’,Applying
1054,Moon,Conjunction,Venus,2°14’,Separating
1054,Moon,Square,Jupiter,7°28’,Applying
1054,Moon,Sextile,Pluto,4°16’,Separating
1054,Venus,Sextile,Pluto,2°02’,Separating
1054,Mars,Square,Jupiter,3°35’,Separating
1054,Jupiter,Trine,Saturn,6°12’,Applying
1054,Saturn,Square,Pluto,5°32’,Separating
1054,Uranus,Opposition,Neptune,3°50’,Separating
1055,Moon,Conjunction,Mercury,1°33’,Separating
1055,Moon,Sextile,Venus,0°59’,Separating
1055,Moon,Sextile,Mars,3°55’,Separating
1055,Moon,Conjunction,Jupiter,4°59’,Separating
1055,Moon,Conjunction,Neptune,3°17’,Applying
1055,Mercury,Sextile,Venus,0°33’,Separating
1055,Mercury,Sextile,Mars,2°21’,Applying
1055,Mercury,Conjunction,Jupiter,3°26’,Applying
1055,Mercury,Conjunction,Neptune,4°50’,Separating
1055,Venus,Conjunction,Mars,2°55’,Applying
1055,Venus,Sextile,Jupiter,3°59’,Separating
1055,Mars,Sextile,Jupiter,1°04’,Separating
1055,Jupiter,Trine,Uranus,5°05’,Separating
1055,Uranus,Square,Pluto,1°07’,Applying
1056,Sun,Square,Moon,4°34’,Applying
1056,Sun,Conjunction,Mercury,9°33’,Applying
1056,Sun,Conjunction,Mars,2°56’,Separating
1056,Sun,Opposition,Jupiter,7°40’,Separating
1056,Moon,Square,Mercury,4°58’,Separating
1056,Moon,Square,Mars,1°38’,Applying
1056,Moon,Square,Jupiter,3°06’,Separating
1056,Moon,Trine,Saturn,9°04’,Applying
1056,Moon,Sextile,Pluto,0°32’,Applying
1056,Mercury,Conjunction,Mars,6°36’,Applying
1056,Mercury,Opposition,Jupiter,1°52’,Applying
1056,Mercury,Sextile,Uranus,1°37’,Applying
1056,Venus,Sextile,Saturn,3°01’,Separating
1056,Mars,Opposition,Jupiter,4°44’,Separating
1056,Jupiter,Trine,Uranus,0°15’,Applying
1056,Uranus,Square,Pluto,3°54’,Applying
1057,Sun,Trine,Moon,0°13’,Separating
1057,Sun,Sextile,Mars,0°12’,Applying
1057,Sun,Square,Saturn,7°41’,Applying
1057,Moon,Sextile,Mars,0°00’,Separating
1057,Mercury,Sextile,Venus,3°16’,Applying
1057,Mercury,Trine,Neptune,1°14’,Separating
1057,Mercury,Opposition,Pluto,3°36’,Separating
1057,Venus,Sextile,Neptune,2°01’,Applying
1057,Venus,Trine,Pluto,0°20’,Separating
1057,Jupiter,Trine,Saturn,2°03’,Applying
1057,Jupiter,Conjunction,Uranus,2°19’,Separating
1057,Jupiter,Square,Neptune,5°36’,Separating
1057,Saturn,Trine,Uranus,4°22’,Applying
1057,Saturn,Square,Pluto,5°18’,Applying
1057,Uranus,Square,Neptune,3°17’,Separating
1057,Neptune,Sextile,Pluto,2°21’,Separating
1058,Sun,Opposition,Saturn,0°23’,Separating
1058,Sun,Opposition,Uranus,3°01’,Applying
1058,Sun,Sextile,Neptune,3°54’,Applying
1058,Moon,Conjunction,Mercury,5°50’,Separating
1058,Moon,Sextile,Venus,0°57’,Separating
1058,Moon,Square,Pluto,7°44’,Separating
1058,Mercury,Square,Pluto,1°53’,Separating
1058,Venus,Square,Mars,1°03’,Separating
1058,Mars,Trine,Pluto,5°42’,Separating
1058,Saturn,Conjunction,Uranus,3°25’,Separating
1058,Saturn,Trine,Neptune,4°18’,Separating
1058,Uranus,Trine,Neptune,0°52’,Separating
1059,Sun,Square,Moon,2°40’,Separating
1059,Sun,Sextile,Mars,4°02’,Separating
1059,Moon,Trine,Mercury,8°54’,Applying
1059,Moon,Trine,Saturn,1°00’,Applying
1059,Moon,Trine,Pluto,9°33’,Applying
1059,Mercury,Conjunction,Jupiter,1°09’,Applying
1059,Mercury,Sextile,Neptune,1°14’,Separating
1059,Mercury,Conjunction,Pluto,0°39’,Applying
1059,Venus,Conjunction,Neptune,6°37’,Separating
1059,Jupiter,Sextile,Neptune,2°24’,Separating
1059,Jupiter,Conjunction,Pluto,0°30’,Separating
1059,Neptune,Sextile,Pluto,1°53’,Separating
1060,Sun,Conjunction,Moon,7°29’,Applying
1060,Sun,Sextile,Uranus,4°04’,Separating
1060,Moon,Conjunction,Mercury,5°14’,Separating
1060,Moon,Sextile,Saturn,3°31’,Separating
1060,Moon,Sextile,Uranus,3°25’,Applying
1060,Mercury,Sextile,Saturn,1°43’,Separating
1060,Venus,Square,Saturn,2°11’,Applying
1060,Venus,Sextile,Neptune,2°16’,Applying
1060,Venus,Conjunction,Pluto,2°27’,Applying
1060,Mars,Opposition,Jupiter,4°49’,Separating
1060,Saturn,Trine,Uranus,6°56’,Applying
1060,Saturn,Square,Pluto,0°16’,Applying
1060,Uranus,Square,Neptune,6°51’,Applying
1060,Neptune,Sextile,Pluto,0°11’,Applying
1061,Sun,Conjunction,Mercury,4°56’,Applying
1061,Sun,Conjunction,Venus,8°05’,Separating
1061,Sun,Square,Mars,5°29’,Applying
1061,Sun,Trine,Uranus,2°14’,Separating
1061,Moon,Opposition,Venus,8°47’,Separating
1061,Moon,Trine,Jupiter,1°35’,Separating
1061,Moon,Sextile,Neptune,2°08’,Separating
1061,Moon,Conjunction,Pluto,8°45’,Applying
1061,Mercury,Sextile,Saturn,0°46’,Separating
1061,Mercury,Trine,Uranus,2°42’,Applying
1061,Venus,Square,Mars,2°35’,Separating
1061,Venus,Trine,Neptune,6°38’,Applying
1061,Jupiter,Sextile,Neptune,0°33’,Separating
1061,Saturn,Sextile,Uranus,3°28’,Applying
1061,Uranus,Square,Pluto,2°06’,Separating
1062,Moon,Square,Mars,3°01’,Applying
1062,Moon,Opposition,Jupiter,0°45’,Applying
1062,Moon,Sextile,Saturn,1°16’,Separating
1062,Moon,Conjunction,Uranus,3°21’,Separating
1062,Moon,Opposition,Neptune,2°43’,Applying
1062,Mercury,Conjunction,Venus,2°36’,Separating
1062,Mercury,Sextile,Mars,2°47’,Applying
1062,Venus,Sextile,Mars,0°11’,Applying
1062,Venus,Square,Saturn,4°28’,Applying
1062,Mars,Square,Jupiter,2°15’,Separating
1062,Mars,Square,Uranus,6°22’,Separating
1062,Mars,Square,Neptune,0°17’,Separating
1062,Jupiter,Trine,Saturn,2°02’,Applying
1062,Jupiter,Opposition,Uranus,4°07’,Applying
1062,Jupiter,Conjunction,Neptune,1°57’,Separating
1062,Saturn,Sextile,Uranus,2°05’,Applying
1062,Saturn,Trine,Neptune,3°59’,Applying
1062,Uranus,Opposition,Neptune,6°05’,Applying
1063,Sun,Sextile,Uranus,4°31’,Separating
1063,Moon,Conjunction,Venus,6°59’,Separating
1063,Moon,Trine,Jupiter,4°42’,Applying
1063,Moon,Square,Neptune,1°28’,Separating
1063,Mercury,Square,Jupiter,3°52’,Applying
1063,Mercury,Sextile,Neptune,2°17’,Separating
1063,Mercury,Conjunction,Pluto,0°40’,Applying
1063,Venus,Conjunction,Mars,4°47’,Separating
1063,Venus,Sextile,Saturn,0°27’,Applying
1063,Venus,Square,Neptune,5°31’,Applying
1063,Mars,Square,Uranus,5°44’,Separating
1063,Jupiter,Square,Pluto,3°12’,Applying
1063,Neptune,Sextile,Pluto,2°58’,Separating
1064,Sun,Conjunction,Mercury,1°26’,Separating
1064,Moon,Opposition,Venus,9°52’,Separating
1064,Moon,Opposition,Jupiter,7°11’,Applying
1064,Moon,Trine,Saturn,1°15’,Applying
1064,Moon,Opposition,Uranus,5°52’,Separating
1064,Moon,Trine,Pluto,6°00’,Separating
1064,Venus,Conjunction,Mars,2°40’,Applying
1064,Venus,Conjunction,Uranus,4°00’,Applying
1064,Venus,Conjunction,Neptune,3°56’,Separating
1064,Venus,Sextile,Pluto,3°51’,Applying
1064,Mars,Conjunction,Uranus,6°40’,Applying
1064,Mars,Conjunction,Neptune,1°16’,Separating
1064,Uranus,Sextile,Pluto,0°08’,Separating
1065,Sun,Conjunction,Mercury,1°14’,Applying
1065,Sun,Square,Saturn,0°44’,Applying
1065,Sun,Opposition,Neptune,1°38’,Separating
1065,Moon,Trine,Saturn,6°11’,Applying
1065,Moon,Conjunction,Uranus,4°11’,Applying
1065,Moon,Trine,Pluto,6°38’,Separating
1065,Mercury,Square,Saturn,1°58’,Applying
1065,Mercury,Opposition,Neptune,0°24’,Separating
1065,Venus,Conjunction,Jupiter,4°50’,Applying
1065,Saturn,Trine,Uranus,2°00’,Applying
1065,Saturn,Square,Neptune,2°22’,Separating
1066,Sun,Opposition,Moon,7°46’,Applying
1066,Sun,Conjunction,Mercury,1°04’,Applying
1066,Sun,Sextile,Uranus,5°29’,Separating
1066,Moon,Opposition,Mercury,6°41’,Applying
1066,Moon,Square,Mars,5°35’,Separating
1066,Moon,Square,Jupiter,2°47’,Separating
1066,Moon,Trine,Uranus,2°16’,Applying
1066,Moon,Square,Neptune,9°29’,Separating
1066,Venus,Conjunction,Saturn,1°24’,Separating
1066,Mars,Conjunction,Jupiter,2°47’,Applying
1066,Mars,Conjunction,Neptune,3°54’,Separating
1066,Mars,Sextile,Pluto,1°21’,Separating
1066,Jupiter,Conjunction,Neptune,6°41’,Separating
1066,Neptune,Sextile,Pluto,2°32’,Separating
1067,Sun,Trine,Jupiter,9°45’,Separating
1067,Sun,Conjunction,Saturn,2°24’,Separating
1067,Sun,Sextile,Uranus,0°47’,Applying
1067,Moon,Square,Jupiter,5°55’,Separating
1067,Moon,Square,Uranus,4°37’,Applying
1067,Venus,Square,Neptune,2°30’,Separating
1067,Mars,Sextile,Jupiter,2°46’,Separating
1067,Jupiter,Trine,Pluto,4°08’,Applying
1067,Saturn,Sextile,Uranus,3°12’,Applying
1067,Neptune,Sextile,Pluto,3°50’,Separating
1068,Sun,Opposition,Jupiter,1°04’,Separating
1068,Sun,Trine,Neptune,9°34’,Separating
1068,Moon,Square,Venus,2°00’,Applying
1068,Moon,Trine,Saturn,2°05’,Separating
1068,Moon,Opposition,Neptune,7°09’,Applying
1068,Moon,Trine,Pluto,5°33’,Applying
1068,Mercury,Sextile,Venus,0°45’,Separating
1068,Venus,Square,Neptune,5°08’,Applying
1068,Mars,Sextile,Uranus,1°53’,Separating
1068,Mars,Square,Neptune,4°58’,Applying
1068,Neptune,Sextile,Pluto,1°35’,Separating
1069,Sun,Sextile,Mars,3°21’,Applying
1069,Sun,Sextile,Saturn,1°18’,Separating
1069,Moon,Square,Venus,0°45’,Applying
1069,Moon,Conjunction,Mars,6°49’,Separating
1069,Mercury,Opposition,Neptune,6°58’,Applying
1069,Mercury,Trine,Pluto,2°48’,Applying
1069,Venus,Trine,Uranus,3°06’,Applying
1069,Mars,Trine,Saturn,4°39’,Separating
1069,Jupiter,Square,Saturn,2°51’,Applying
1069,Jupiter,Trine,Neptune,0°29’,Separating
1069,Jupiter,Opposition,Pluto,4°39’,Separating
1070,Sun,Square,Mars,5°36’,Separating
1070,Sun,Square,Jupiter,9°46’,Separating
1070,Sun,Trine,Neptune,3°40’,Separating
1070,Sun,Square,Pluto,2°12’,Applying
1070,Moon,Conjunction,Venus,7°52’,Applying
1070,Moon,Trine,Mars,1°16’,Applying
1070,Moon,Sextile,Jupiter,2°54’,Separating
1070,Moon,Square,Saturn,1°26’,Separating
1070,Moon,Trine,Pluto,9°04’,Applying
1070,Venus,Trine,Mars,6°36’,Separating
1070,Venus,Trine,Pluto,1°12’,Applying
1070,Mars,Opposition,Jupiter,4°10’,Separating
1071,Sun,Conjunction,Mercury,8°37’,Applying
1071,Sun,Conjunction,Venus,9°39’,Applying
1071,Sun,Opposition,Jupiter,3°19’,Separating
1071,Sun,Conjunction,Uranus,0°38’,Separating
1071,Moon,Sextile,Mars,4°59’,Separating
1071,Moon,Square,Saturn,0°13’,Separating
1071,Moon,Square,Pluto,5°58’,Separating
1071,Mercury,Conjunction,Venus,1°02’,Applying
1071,Mercury,Square,Neptune,4°35’,Separating
1071,Venus,Square,Neptune,3°33’,Separating
1071,Jupiter,Trine,Saturn,4°44’,Applying
1071,Jupiter,Opposition,Uranus,2°40’,Separating
1071,Saturn,Conjunction,Pluto,5°44’,Separating
1071,Neptune,Sextile,Pluto,2°58’,Separating
1072,Sun,Conjunction,Venus,1°04’,Separating
1072,Sun,Opposition,Mars,6°42’,Separating
1072,Sun,Square,Uranus,9°42’,Applying
1072,Moon,Conjunction,Saturn,4°58’,Separating
1072,Mercury,Sextile,Uranus,0°37’,Separating
1072,Mercury,Square,Pluto,0°05’,Separating
1072,Jupiter,Sextile,Saturn,1°40’,Separating
1072,Neptune,Sextile,Pluto,0°52’,Separating
1073,Sun,Conjunction,Mercury,8°15’,Applying
1073,Sun,Trine,Jupiter,7°54’,Applying
1073,Sun,Square,Neptune,5°51’,Separating
1073,Moon,Opposition,Venus,1°18’,Separating
1073,Moon,Trine,Neptune,9°48’,Separating
1073,Moon,Opposition,Pluto,0°27’,Applying
1073,Mercury,Sextile,Saturn,0°21’,Applying
1073,Mercury,Square,Neptune,2°24’,Applying
1073,Venus,Conjunction,Pluto,1°46’,Applying
1073,Mars,Trine,Jupiter,3°47’,Separating
1073,Uranus,Trine,Neptune,2°26’,Applying
1074,Sun,Square,Moon,2°21’,Applying
1074,Sun,Conjunction,Mercury,5°25’,Applying
1074,Sun,Conjunction,Venus,8°50’,Applying
1074,Sun,Conjunction,Mars,3°46’,Applying
1074,Sun,Square,Neptune,7°36’,Applying
1074,Moon,Square,Mercury,7°47’,Applying
1074,Moon,Square,Venus,6°28’,Separating
1074,Moon,Square,Mars,6°08’,Applying
1074,Moon,Trine,Uranus,3°14’,Applying
1074,Moon,Conjunction,Neptune,9°57’,Applying
1074,Mercury,Conjunction,Mars,1°38’,Applying
1074,Mercury,Square,Neptune,2°10’,Separating
1074,Venus,Sextile,Pluto,1°53’,Separating
1074,Mars,Square,Neptune,3°49’,Applying
1074,Jupiter,Square,Saturn,0°08’,Separating
1074,Saturn,Trine,Pluto,4°14’,Applying
1074,Uranus,Trine,Neptune,6°42’,Applying
1075,Sun,Conjunction,Mercury,5°25’,Separating
1075,Sun,Square,Neptune,9°12’,Separating
1075,Sun,Sextile,Pluto,1°52’,Separating
1075,Moon,Square,Mars,1°28’,Applying
1075,Moon,Trine,Jupiter,2°13’,Applying
1075,Moon,Conjunction,Saturn,3°54’,Separating
1075,Moon,Trine,Neptune,4°35’,Applying
1075,Mercury,Sextile,Mars,0°40’,Applying
1075,Mercury,Square,Neptune,3°47’,Separating
1075,Venus,Trine,Neptune,6°05’,Applying
1075,Mars,Square,Saturn,5°22’,Separating
1075,Jupiter,Trine,Saturn,6°08’,Separating
1075,Jupiter,Trine,Neptune,2°21’,Separating
1076,Sun,Square,Mars,9°03’,Separating
1076,Sun,Trine,Saturn,5°04’,Separating
1076,Sun,Square,Neptune,4°52’,Applying
1076,Moon,Sextile,Venus,0°52’,Applying
1076,Moon,Sextile,Neptune,5°04’,Applying
1076,Mercury,Conjunction,Venus,6°22’,Applying
1076,Mercury,Trine,Neptune,2°10’,Separating
1076,Venus,Square,Saturn,5°44’,Separating
1076,Venus,Trine,Neptune,4°12’,Applying
1076,Mars,Trine,Uranus,1°23’,Separating
1076,Jupiter,Opposition,Saturn,5°04’,Applying
